,region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vegde-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturation-mean,hue-mean,class
1932,247,108,9,0.11111099999999999,0.0,0.722222,0.6116159999999999,2.11111,1.9512599999999998,14.5185,11.3333,20.5556,11.6667,-9.55556,18.1111,-8.55556,20.5556,0.45603,-2.12716,6
1933,97,90,9,0.0,0.0,1.8888900000000002,2.56296,3.61111,8.50741,20.1481,15.6667,29.0,15.7778,-13.4444,26.5556,-13.1111,29.0,0.46527799999999997,-2.1015200000000003,6
1934,115,202,9,0.11111099999999999,0.0,1.61111,0.24074,2.38889,2.5963,15.1481,11.6667,14.0,19.7778,-10.4444,-3.44444,13.8889,19.7778,0.40993199999999996,2.4011400000000003,3
1935,104,191,9,0.0,0.0,3.22222,1.9739099999999998,3.7777800000000004,2.90338,63.0741,55.3333,79.2222,54.6667,-23.2222,48.4444,-25.2222,79.2222,0.311587,-2.06595,4
1936,229,102,9,0.0,0.0,0.8888889999999999,0.720082,7.944439999999999,5.42593,42.7778,37.0,54.4444,36.8889,-17.3333,35.0,-17.6667,54.4444,0.318271,-2.08858,1
1937,239,137,9,0.0,0.0,1.77778,1.36083,3.44444,1.08866,40.8519,39.8889,45.3333,37.3333,-2.88889,13.4444,-10.5556,45.3333,0.176066,-1.7579900000000002,1
1938,2,88,9,0.0,0.0,3.61111,7.21852,2.5,5.85556,7.77778,3.55556,13.3333,6.44444,-12.6667,16.6667,-4.0,13.3333,0.754703,-2.3944900000000002,2
1939,80,87,9,0.0,0.11111099999999999,24.3889,572.996,44.7222,1386.33,67.4444,58.7778,79.0,64.5556,-26.0,34.6667,-8.66667,79.0,0.30628099999999997,-2.42213,2
1940,18,138,9,0.0,0.0,0.8888889999999999,0.562963,0.833333,0.3,5.74074,7.33333,6.555560000000001,3.33333,4.77778,2.44444,-7.22222,7.33333,0.543871,-0.862108,0
1941,75,90,9,0.11111099999999999,0.0,4.16667,3.00185,2.83333,2.77088,48.2222,41.2222,61.4444,42.0,-21.0,39.6667,-18.6667,61.4444,0.32763200000000003,-2.1318599999999996,1
1942,34,242,9,0.0,0.0,1.61111,1.63865,2.44444,1.10889,14.8148,11.3333,15.6667,17.4444,-10.4444,2.55556,7.888889999999999,17.4444,0.353161,2.83561,3
1943,53,78,9,0.11111099999999999,0.0,1.22223,1.0256,2.66667,2.29008,106.852,93.2222,125.667,101.667,-40.8889,56.4444,-15.5556,125.667,0.258182,-2.36808,5
1944,231,198,9,0.11111099999999999,0.0,1.0,0.13333299999999998,1.11111,1.22963,15.8148,12.4444,14.2222,20.7778,-10.1111,-4.77778,14.8889,20.7778,0.400903,2.3248900000000003,3
1945,140,103,9,0.11111099999999999,0.0,2.16667,3.41111,1.83333,2.16667,21.8519,21.2222,28.0,16.3333,-1.8888900000000002,18.4444,-16.5556,28.0,0.416239,-1.6344,0
1946,214,143,9,0.0,0.0,0.11111099999999999,0.17213299999999998,0.44444399999999995,0.17213299999999998,0.666667,0.22222199999999998,1.77778,0.0,-1.33333,3.33333,-2.0,1.77778,0.8888889999999999,-1.9869400000000002,6
1947,107,21,9,0.0,0.0,0.666662,0.5163979999999999,1.16667,0.408248,126.77799999999999,115.77799999999999,141.889,122.667,-33.0,45.3333,-12.3333,141.889,0.184022,-2.37037,5
1948,183,139,9,0.0,0.0,0.166667,0.18257400000000001,0.22222199999999998,0.27216599999999996,1.37037,0.8888889999999999,3.22222,0.0,-1.44444,5.55556,-4.11111,3.22222,1.0,-1.8030700000000002,6
1949,252,76,9,0.0,0.0,1.72222,1.14342,0.555555,0.34426599999999996,42.2963,36.0,54.1111,36.7778,-18.8889,35.4444,-16.5556,54.1111,0.334876,-2.1390000000000002,1
1950,152,155,9,0.0,0.0,0.5,0.611111,10.7778,131.80700000000002,7.2963,5.33333,11.0,5.55556,-5.88889,11.1111,-5.22222,11.0,0.5,-2.11557,6
1951,93,231,9,0.0,0.0,2.44444,2.42963,2.66667,3.15556,12.2963,8.77778,11.1111,17.0,-10.5556,-3.55556,14.1111,17.0,0.485216,2.39131,3
1952,35,167,9,0.0,0.0,1.61111,0.928959,1.5,1.13039,19.037,16.7778,15.6667,24.6667,-6.77778,-10.1111,16.8889,24.6667,0.365503,1.97157,3
1953,197,123,9,0.0,0.0,0.9444450000000001,0.9518540000000001,3.0,1.55556,44.8148,41.1111,53.7778,39.5556,-11.1111,26.8889,-15.7778,53.7778,0.263275,-1.97833,1
1954,139,115,9,0.11111099999999999,0.0,2.11111,0.958392,0.722221,0.646929,46.7407,42.4444,56.3333,41.4444,-12.8889,28.7778,-15.8889,56.3333,0.264115,-2.02113,1
1955,62,224,9,0.0,0.0,0.9444450000000001,1.08355,2.33333,1.63299,14.6296,13.2222,11.4444,19.2222,-4.22222,-9.55556,13.7778,19.2222,0.408965,1.8601900000000002,3
1956,174,59,9,0.0,0.0,0.833335,0.349603,1.33333,0.8165,122.037,110.556,138.778,116.77799999999999,-34.4444,50.2222,-15.7778,138.778,0.203326,-2.32317,5
1957,215,84,9,0.0,0.0,0.333333,0.298143,0.388889,0.327731,17.1111,13.0,24.7778,13.5556,-12.3333,23.0,-10.6667,24.7778,0.475,-2.1439,6
1958,121,134,9,0.0,0.0,0.22222199999999998,0.0296296,0.833333,0.0777779,1.66667,0.666667,4.0,0.333333,-3.0,7.0,-4.0,4.0,0.9370370000000001,-2.01314,6
1959,54,133,9,0.0,0.0,4.38889,1.70511,1.27778,1.21868,21.4444,19.8889,25.7778,18.6667,-4.66667,13.0,-8.33333,25.7778,0.270271,-1.9038099999999998,1
1960,103,237,9,0.0,0.0,1.0,0.44444399999999995,0.555555,0.474074,8.0,6.555560000000001,5.66667,11.7778,-4.33333,-7.0,11.3333,11.7778,0.522999,1.9465,3
1961,145,170,9,0.0,0.0,1.27778,0.574134,1.22222,0.860663,16.4074,12.7778,16.8889,19.5556,-10.8889,1.44444,9.44444,19.5556,0.346719,2.73707,3
1962,219,80,9,0.0,0.0,1.27778,0.32963000000000003,0.666667,0.9333319999999999,39.7037,36.3333,48.2222,34.5556,-10.1111,25.5556,-15.4444,48.2222,0.282964,-1.96265,1
1963,63,13,9,0.0,0.0,0.611115,0.196294,1.16667,1.01111,132.259,122.77799999999999,145.444,128.556,-28.4444,39.5556,-11.1111,145.444,0.155825,-2.36043,5
1964,146,62,9,0.0,0.0,0.8888889999999999,0.207406,1.0,0.355555,99.6667,85.6667,121.444,91.8889,-42.0,65.3333,-23.3333,121.444,0.294583,-2.27714,5
1965,227,109,9,0.0,0.0,1.16667,0.983192,0.388889,0.38968200000000003,21.8519,18.4444,28.7778,18.3333,-10.2222,20.7778,-10.5556,28.7778,0.367141,-2.08276,6
1966,245,129,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
1967,23,113,9,0.0,0.0,0.611111,0.28518499999999997,0.666667,0.488889,1.40741,0.11111099999999999,3.44444,0.666667,-3.88889,6.11111,-2.22222,3.44444,0.981482,-2.2375599999999998,2
1968,94,215,9,0.0,0.0,3.11111,5.0963,1.61111,1.12963,17.1852,14.3333,14.3333,22.8889,-8.55556,-8.55556,17.1111,22.8889,0.40439200000000003,2.1052,3
1969,85,223,9,0.11111099999999999,0.0,1.77778,1.04704,1.9444400000000002,1.51168,14.7407,12.6667,11.5556,20.0,-6.22222,-9.55556,15.7778,20.0,0.42312299999999997,1.9665400000000002,3
1970,237,191,9,0.0,0.0,1.0,0.311111,1.5,1.01111,7.33333,5.33333,5.44444,11.2222,-6.0,-5.66667,11.6667,11.2222,0.53582,2.12242,3
1971,186,188,9,0.0,0.0,1.83333,1.26051,1.9444400000000002,1.25462,49.963,45.1111,61.4444,43.3333,-14.5556,34.4444,-19.8889,61.4444,0.294774,-1.99344,4
1972,227,118,9,0.0,0.0,0.055555499999999994,0.0185185,1.05556,0.10740699999999999,5.629630000000001,7.0,6.66667,3.22222,4.11111,3.11111,-7.22222,7.111110000000001,0.545635,-0.9608270000000001,0
1973,58,109,9,0.0,0.0,0.8888889999999999,0.251852,2.83333,1.6777799999999998,4.2963,1.44444,8.44444,3.0,-8.55556,12.4444,-3.88889,8.44444,0.864482,-2.28379,2
1974,208,65,9,0.0,0.0,1.38889,1.23678,26.4444,25.5375,56.7037,52.6667,64.4444,53.0,-12.1111,23.2222,-11.1111,64.4444,0.19713,-1.97081,1
1975,10,172,9,0.0,0.0,4.27778,4.38896,6.66667,7.36055,44.7778,40.3333,54.6667,39.3333,-13.3333,29.6667,-16.3333,54.6667,0.278044,-2.05245,4
1976,2,89,9,0.0,0.0,1.22222,1.7629599999999999,2.55556,3.4963,18.963,18.7778,23.8889,14.2222,-0.555556,14.7778,-14.2222,23.8889,0.402507,-1.54421,0
1977,34,137,9,0.0,0.0,0.5,0.166667,1.11111,0.474074,5.85185,7.77778,6.44444,3.33333,5.77778,1.77778,-7.555560000000001,7.77778,0.573633,-0.744272,0
1978,36,21,9,0.0,0.0,0.9999969999999999,0.799994,1.33333,0.488889,129.852,120.667,142.556,126.333,-27.5556,38.1111,-10.5556,142.556,0.153497,-2.36488,5
1979,112,120,9,0.11111099999999999,0.0,1.33333,1.0327899999999999,2.22222,1.7083700000000002,21.5556,17.5556,28.6667,18.4444,-12.0,21.3333,-9.33333,28.6667,0.38675,-2.17742,6
1980,71,180,9,0.11111099999999999,0.0,1.22222,0.562963,3.0,1.8666599999999998,22.3333,18.3333,21.4444,27.2222,-12.0,-2.66667,14.6667,27.2222,0.327383,2.45383,3
1981,167,135,9,0.0,0.0,0.611111,0.10740699999999999,0.611111,0.151852,31.1852,24.0,43.1111,26.4444,-21.5556,35.7778,-14.2222,43.1111,0.443136,-2.2278,6
1982,141,17,9,0.11111099999999999,0.22222199999999998,3.7222199999999996,4.4493,5.0,2.319,44.5926,40.3333,54.0,39.4444,-12.7778,28.2222,-15.4444,54.0,0.26818600000000004,-2.03005,1
1983,188,190,9,0.0,0.0,1.9444400000000002,0.9756290000000001,2.05556,1.1038700000000001,48.8889,44.2222,60.0,42.4444,-14.0,33.3333,-19.3333,60.0,0.29230700000000004,-1.9863099999999998,4
1984,190,45,9,0.0,0.0,0.666667,0.666666,0.777779,0.54433,108.963,95.8889,126.889,104.111,-39.2222,53.7778,-14.5556,126.889,0.24428899999999998,-2.37181,5
1985,136,77,9,0.22222199999999998,0.0,1.8888900000000002,1.4963,3.05556,5.618519999999999,26.4074,24.5556,34.4444,20.2222,-5.55556,24.1111,-18.5556,34.4444,0.413217,-1.7688700000000002,0
1986,3,78,9,0.0,0.11111099999999999,14.8333,356.167,43.3333,662.355,79.6667,70.7778,91.4444,76.7778,-26.6667,35.3333,-8.66667,91.4444,0.269733,-2.41165,2
1987,238,55,9,0.0,0.0,0.722224,0.49065200000000003,1.0,0.557774,113.667,101.0,132.222,107.77799999999999,-38.0,55.6667,-17.6667,132.222,0.235894,-2.3197,5
1988,44,157,9,0.0,0.0,0.833334,0.3,2.94444,7.618519999999999,24.2963,19.2222,24.2222,29.4444,-15.2222,-0.22222199999999998,15.4444,29.4444,0.350043,2.6043,3
1989,57,117,9,0.0,0.0,0.444445,0.207407,0.388889,0.0629629,6.33333,7.66667,7.444439999999999,3.88889,4.0,3.33333,-7.33333,8.0,0.510362,-0.9839469999999999,0
1990,243,166,9,0.0,0.0,0.611111,0.329629,0.722222,0.32963000000000003,13.3704,11.2222,12.1111,16.7778,-6.44444,-3.7777800000000004,10.2222,16.7778,0.330513,2.26428,3
1991,56,243,9,0.0,0.0,2.22222,5.27407,2.55556,0.8296290000000001,6.48148,5.11111,4.88889,9.44444,-4.11111,-4.77778,8.88889,9.44444,0.525437,2.03363,3
1992,89,221,9,0.0,0.0,1.38889,1.48518,1.44444,1.5851899999999999,14.0741,10.6667,12.4444,19.1111,-10.2222,-4.88889,15.1111,19.1111,0.44601199999999996,2.3172099999999998,3
1993,92,104,9,0.0,0.0,1.72222,1.4363,1.83333,1.3784100000000001,100.51899999999999,87.2222,119.889,94.4444,-39.8889,58.1111,-18.2222,119.889,0.272403,-2.3262,5
1994,114,129,9,0.11111099999999999,0.0,2.05556,1.14342,0.777776,0.886107,62.4074,54.2222,78.0,55.0,-24.5556,46.7778,-22.2222,78.0,0.30598000000000003,-2.12699,1
1995,145,90,9,0.0,0.0,1.0,0.577778,2.0,0.399999,24.8519,23.6667,32.2222,18.6667,-3.55556,22.1111,-18.5556,32.2222,0.42059799999999997,-1.7059400000000002,0
1996,22,133,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1997,49,42,9,0.0,0.0,2.61111,0.928958,1.33333,0.8944280000000001,58.8889,50.6667,74.5556,51.4444,-24.6667,47.0,-22.3333,74.5556,0.32293099999999997,-2.12574,1
1998,7,18,9,0.0,0.0,1.27778,0.729626,0.9444450000000001,0.374079,138.63,133.333,147.556,135.0,-15.8889,26.7778,-10.8889,147.556,0.0963522,-2.21461,5
1999,2,98,9,0.0,0.0,2.0,0.666667,1.05556,0.5518529999999999,17.4815,18.3333,20.7778,13.3333,2.55556,9.88889,-12.4444,20.7778,0.356724,-1.3604399999999999,0
2000,195,99,9,0.0,0.0,3.05556,4.46296,2.77778,4.65185,6.74074,3.44444,11.5556,5.22222,-9.88889,14.4444,-4.55556,11.5556,0.7118979999999999,-2.31888,2
2001,224,124,9,0.0,0.0,1.55556,1.29386,1.8888900000000002,1.18634,43.5185,36.7778,56.3333,37.4444,-20.2222,38.4444,-18.2222,56.3333,0.348022,-2.1278,1
2002,116,211,9,0.0,0.0,1.72222,1.12963,1.61111,1.7074099999999999,13.7407,11.1111,12.3333,17.7778,-7.888889999999999,-4.22222,12.1111,17.7778,0.375346,2.29204,3
2003,75,49,9,0.0,0.0,0.8333360000000001,0.388888,1.16667,0.700002,127.40700000000001,117.0,143.111,122.111,-31.2222,47.1111,-15.8889,143.111,0.182398,-2.2978400000000003,5
2004,138,188,9,0.0,0.0,2.05556,1.35674,1.11111,0.750309,60.3333,53.5556,74.8889,52.5556,-20.3333,43.6667,-23.3333,74.8889,0.299511,-2.0472099999999998,4
2005,217,145,9,0.0,0.0,0.555556,0.16296300000000002,0.722222,0.062963,5.2963,6.33333,6.555560000000001,3.0,3.11111,3.7777800000000004,-6.888889999999999,7.0,0.564153,-1.06897,0
2006,240,190,9,0.0,0.0,1.55556,0.750309,1.33333,1.09545,20.1111,15.8889,17.5556,26.8889,-12.6667,-7.66667,20.3333,26.8889,0.40930900000000003,2.25223,3
2007,195,161,9,0.0,0.0,2.11111,1.80741,10.5,91.3222,41.4815,36.0,51.1111,37.3333,-16.4444,28.8889,-12.4444,51.2222,0.29470599999999997,-2.31651,4
2008,10,223,9,0.11111099999999999,0.0,1.5,1.06979,3.55556,2.94895,15.037,13.7778,12.8889,18.4444,-3.7777800000000004,-6.44444,10.2222,18.4444,0.330665,1.91095,3
2009,104,122,9,0.0,0.0,0.444445,0.0296296,0.5,0.166667,6.40741,8.11111,7.22222,3.88889,5.11111,2.44444,-7.555560000000001,8.11111,0.520062,-0.8321200000000001,0
2010,102,30,9,0.0,0.0,0.9444469999999999,0.8798159999999999,0.611111,0.772202,125.40700000000001,115.111,141.0,120.111,-30.8889,46.7778,-15.8889,141.0,0.183565,-2.29599,5
2011,81,229,9,0.11111099999999999,0.0,2.44444,0.785185,2.05556,3.2185200000000003,10.9259,7.444439999999999,10.6667,14.6667,-10.4444,-0.777778,11.2222,14.6667,0.496142,2.55746,3
2012,138,133,9,0.0,0.0,0.666667,0.44444399999999995,1.16667,0.21111100000000002,6.44444,7.77778,7.888889999999999,3.66667,4.0,4.33333,-8.33333,8.22222,0.5582010000000001,-1.07766,0
2013,69,68,9,0.0,0.0,0.833332,0.8628120000000001,0.777777,0.5837289999999999,56.2963,49.2222,71.0,48.6667,-21.2222,44.1111,-22.8889,71.0,0.31602600000000003,-2.06954,1
2014,114,145,9,0.11111099999999999,0.0,2.16667,1.31233,0.999999,0.699206,61.1111,52.4444,76.7778,54.1111,-26.0,47.0,-21.0,76.7778,0.31714000000000003,-2.16615,1
2015,33,142,9,0.0,0.0,0.11111099999999999,0.0296296,0.11111099999999999,0.0296296,0.037037,0.0,0.11111099999999999,0.0,-0.11111099999999999,0.22222199999999998,-0.11111099999999999,0.11111099999999999,0.11111099999999999,-2.0944,2
2016,77,124,9,0.0,0.0,0.5,0.122222,0.611111,0.0629629,5.11111,6.888889999999999,5.66667,2.77778,5.33333,1.66667,-7.0,6.888889999999999,0.595899,-0.7526689999999999,0
2017,35,135,9,0.0,0.0,0.22222199999999998,0.118519,0.22222199999999998,0.118519,0.22222199999999998,0.0,0.666667,0.0,-0.666667,1.33333,-0.666667,0.666667,0.333333,-2.0944,2
2018,44,233,9,0.0,0.0,2.22222,2.14649,2.11111,1.3277700000000001,14.4815,12.5556,11.3333,19.5556,-5.77778,-9.44444,15.2222,19.5556,0.422174,1.9504,3
2019,58,146,9,0.11111099999999999,0.0,3.5,7.055560000000001,2.5,4.6555599999999995,22.7407,18.1111,31.5556,18.5556,-13.8889,26.4444,-12.5556,31.5556,0.429825,-2.12487,1
2020,28,188,9,0.0,0.0,1.44444,1.4963,5.11111,19.0074,29.963,26.8889,36.4444,26.5556,-9.22222,19.4444,-10.2222,36.4444,0.275863,-2.08357,4
2021,179,133,9,0.0,0.0,2.38889,2.3797,0.8888889999999999,0.750308,36.7778,32.0,46.3333,32.0,-14.3333,28.6667,-14.3333,46.3333,0.313397,-2.09157,1
2022,77,36,9,0.0,0.0,0.555556,0.17213699999999998,1.05556,0.64693,111.926,98.2222,130.333,107.22200000000001,-41.1111,55.2222,-14.1111,130.333,0.24634,-2.38738,5
2023,77,78,9,0.0,0.0,2.22222,2.3407400000000003,2.0,5.86667,24.5926,24.0,31.2222,18.5556,-1.77778,19.8889,-18.1111,31.2222,0.401965,-1.61045,0
2024,50,109,9,0.0,0.0,2.22222,1.22963,2.0,5.91111,5.66667,2.55556,9.66667,4.77778,-9.33333,12.0,-2.66667,9.66667,0.760734,-2.41399,2
2025,189,107,9,0.0,0.0,1.0,1.2888899999999999,1.05555,0.418522,133.667,125.77799999999999,145.222,130.0,-23.6667,34.6667,-11.0,145.222,0.13383,-2.31738,5
2026,123,104,9,0.0,0.0,2.27778,2.10741,4.0,2.0,21.9259,20.5556,28.6667,16.5556,-4.11111,20.2222,-16.1111,28.6667,0.42139499999999996,-1.72879,0
2027,96,138,9,0.0,0.0,0.722222,0.64693,0.9444440000000001,0.712326,1.14815,0.11111099999999999,2.77778,0.555556,-3.11111,4.88889,-1.77778,2.77778,0.977778,-2.21924,2
2028,108,59,9,0.0,0.0,0.500001,0.166667,1.05556,0.28518499999999997,126.148,116.556,140.444,121.444,-28.7778,42.8889,-14.1111,140.444,0.17009100000000002,-2.30864,5
2029,94,144,9,0.0,0.0,0.44444399999999995,0.11851800000000001,0.5,0.166667,1.14815,0.0,3.44444,0.0,-3.44444,6.888889999999999,-3.44444,3.44444,1.0,-2.0944,2
2030,190,96,9,0.0,0.0,0.388889,0.196297,0.9444450000000001,0.418519,90.8148,76.0,115.667,80.7778,-44.4444,74.5556,-30.1111,115.667,0.342938,-2.21998,5
2031,7,154,9,0.0,0.11111099999999999,3.05555,3.8321300000000003,3.83333,2.17818,50.7037,44.5556,64.0,43.5556,-18.4444,39.8889,-21.4444,64.0,0.321345,-2.03308,1
2032,64,176,9,0.0,0.0,2.33333,0.9189379999999999,1.0,0.9189379999999999,50.7778,46.0,62.3333,44.0,-14.3333,34.6667,-20.3333,62.3333,0.294056,-1.98088,4
2033,235,22,9,0.0,0.0,1.16667,0.388882,1.0,0.48888400000000004,137.63,132.111,147.889,132.889,-16.5556,30.7778,-14.2222,147.889,0.10965499999999999,-2.1462,5
2034,150,113,9,0.0,0.0,0.5,0.255556,0.777778,0.207407,5.59259,7.111110000000001,6.66667,3.0,4.55556,3.22222,-7.77778,7.111110000000001,0.579365,-0.942558,0
2035,124,101,9,0.0,0.11111099999999999,3.38889,27.9741,6.44444,59.4963,10.1852,5.77778,15.5556,9.22222,-13.2222,16.1111,-2.88889,15.5556,0.700087,-2.44804,2
2036,58,122,9,0.0,0.0,2.05556,2.2152700000000003,6.11111,3.0160099999999996,34.1852,29.2222,44.3333,29.0,-14.8889,30.4444,-15.5556,44.3333,0.349652,-2.07484,1
2037,236,38,9,0.11111099999999999,0.0,1.33333,1.49071,2.94444,2.29411,14.4444,10.1111,22.0,11.2222,-13.0,22.6667,-9.66667,22.0,0.5472319999999999,-2.1931,6
2038,8,162,9,0.11111099999999999,0.0,1.61111,2.06296,0.333333,0.13333299999999998,8.37037,6.66667,12.0,6.44444,-5.11111,10.8889,-5.77778,12.0,0.48480500000000004,-2.04495,1
2039,5,210,9,0.0,0.11111099999999999,2.16667,1.67,4.44444,2.6133599999999997,51.2963,45.4444,64.3333,44.1111,-17.5556,39.1111,-21.5556,64.3333,0.31756599999999996,-2.0209,4
2040,94,104,9,0.0,0.0,6.611110000000001,1.42075,1.0,0.5163989999999999,55.7407,48.8889,69.5556,48.7778,-20.5556,41.4444,-20.8889,69.5556,0.303071,-2.08549,1
2041,20,137,9,0.0,0.0,0.11111099999999999,0.0296296,0.277778,0.0185185,0.22222199999999998,0.0,0.666667,0.0,-0.666667,1.33333,-0.666667,0.666667,0.666667,-2.0944,2
2042,224,95,9,0.0,0.0,1.22222,0.474074,1.05556,0.72963,3.5185199999999996,0.8888889999999999,7.22222,2.44444,-7.888889999999999,11.1111,-3.22222,7.22222,0.88955,-2.34899,2
2043,222,62,9,0.0,0.0,0.277778,0.250924,0.666667,0.557773,6.40741,4.11111,11.4444,3.66667,-6.888889999999999,15.1111,-8.22222,11.4444,0.680808,-2.03415,6
2044,245,110,9,0.0,0.0,4.88889,3.44265,1.77778,1.8094400000000002,34.1111,29.1111,44.4444,28.7778,-15.0,31.0,-16.0,44.4444,0.35354800000000003,-2.06865,1
2045,49,40,9,0.0,0.0,0.999999,0.42163500000000004,0.833333,0.72265,125.111,114.0,141.556,119.77799999999999,-33.3333,49.3333,-16.0,141.556,0.194537,-2.3136799999999997,5
2046,30,56,9,0.0,0.0,1.55556,0.429629,1.5,1.27778,23.7037,22.1111,31.3333,17.6667,-4.77778,22.8889,-18.1111,31.3333,0.43596,-1.7488299999999999,0
2047,189,68,9,0.0,0.0,1.11111,0.58373,1.05556,0.534027,6.888889999999999,5.66667,10.3333,4.66667,-3.66667,10.3333,-6.66667,10.3333,0.534151,-1.78025,6
2048,11,108,9,0.0,0.0,1.33333,0.8,1.38889,0.951852,17.6667,19.0,21.1111,12.8889,4.0,10.3333,-14.3333,21.1111,0.388756,-1.30213,0
2049,23,55,9,0.0,0.0,2.22222,3.6740699999999995,1.77778,0.785185,23.4444,21.6667,31.1111,17.5556,-5.33333,23.0,-17.6667,31.1111,0.43506999999999996,-1.7711599999999998,0
2050,27,62,9,0.0,0.0,1.11111,0.562964,1.66667,1.33334,125.333,115.77799999999999,139.444,120.77799999999999,-28.6667,42.3333,-13.6667,139.444,0.16963499999999998,-2.31423,5
2051,137,182,9,0.0,0.0,1.83333,3.8555599999999997,3.61111,9.21852,34.9259,31.4444,42.8889,30.4444,-10.4444,23.8889,-13.4444,42.8889,0.285756,-2.0011200000000002,4
2052,119,192,9,0.11111099999999999,0.0,2.5,2.08433,6.16667,2.32618,59.5556,52.5556,74.7778,51.3333,-21.0,45.6667,-24.6667,74.7778,0.312796,-2.03818,4
2053,96,135,9,0.0,0.0,0.388889,0.0629629,0.166667,0.0333333,1.92593,1.0,4.44444,0.333333,-2.77778,7.555560000000001,-4.77778,4.44444,0.9277780000000001,-1.93133,6
2054,240,195,9,0.0,0.0,1.8888900000000002,1.16746,1.83333,1.70945,48.8519,43.2222,60.6667,42.6667,-16.8889,35.4444,-18.5556,60.6667,0.300363,-2.06304,4
2055,64,186,9,0.0,0.0,2.16667,1.9444400000000002,6.83333,53.5889,30.7778,27.5556,37.8889,26.8889,-9.66667,21.3333,-11.6667,37.8889,0.276726,-2.04631,4
2056,177,33,9,0.0,0.0,1.66667,1.57762,4.33333,2.97396,8.740739999999999,6.44444,13.1111,6.66667,-6.888889999999999,13.1111,-6.22222,13.1111,0.547103,-2.05612,6
2057,94,246,9,0.0,0.0,2.33333,1.61933,2.72222,0.772202,22.8148,18.8889,19.6667,29.8889,-11.7778,-9.44444,21.2222,29.8889,0.3748,2.1589099999999997,3
2058,214,121,9,0.0,0.0,0.277778,0.062963,0.11111099999999999,0.0740741,1.14815,0.0,3.33333,0.11111099999999999,-3.44444,6.555560000000001,-3.11111,3.33333,1.0,-2.1326400000000003,2
2059,178,35,9,0.0,0.0,0.444445,0.344265,0.388889,0.250924,13.4815,10.3333,19.2222,10.8889,-9.44444,17.2222,-7.77778,19.2222,0.45928800000000003,-2.15333,6
2060,68,157,9,0.0,0.0,5.83333,14.3444,1.38889,1.6629599999999998,21.4444,16.8889,30.0,17.4444,-13.6667,25.6667,-12.0,30.0,0.438882,-2.1343,1
2061,80,77,9,0.0,0.0,1.38889,1.06284,0.666667,0.557774,59.1111,51.1111,74.0,52.2222,-24.0,44.6667,-20.6667,74.0,0.31069,-2.14305,1
2062,96,84,9,0.0,0.0,1.5,1.27778,1.61111,2.28519,23.8519,23.5556,30.0,18.0,-0.8888889999999999,18.4444,-17.5556,30.0,0.398791,-1.59887,0
2063,219,176,9,0.0,0.11111099999999999,2.11111,1.85792,5.11111,2.8414900000000003,60.2963,53.3333,75.6667,51.8889,-20.8889,46.1111,-25.2222,75.6667,0.31446199999999996,-2.03065,4
2064,52,185,9,0.0,0.0,1.66667,1.42222,0.9444440000000001,0.9518530000000001,19.2593,14.8889,18.2222,24.6667,-13.1111,-3.11111,16.2222,24.6667,0.396458,2.4518400000000002,3
2065,151,89,9,0.0,0.0,8.38889,4.577319999999999,0.722222,0.38968200000000003,31.7037,27.3333,41.0,26.7778,-13.1111,27.8889,-14.7778,41.0,0.351273,-2.0465400000000002,1
2066,77,177,9,0.0,0.0,1.33333,1.33333,2.16667,1.9748400000000002,48.4074,44.2222,59.3333,41.6667,-12.5556,32.7778,-20.2222,59.3333,0.297431,-1.94042,4
2067,104,124,9,0.0,0.0,0.611111,0.151852,0.666667,0.311111,6.18518,7.66667,7.33333,3.55556,4.44444,3.44444,-7.888889999999999,7.888889999999999,0.550044,-0.9578399999999999,0
2068,10,61,9,0.11111099999999999,0.0,2.22222,3.18518,3.11111,7.18518,18.963,18.6667,24.2222,14.0,-0.8888889999999999,15.7778,-14.8889,24.2222,0.419522,-1.59121,0
2069,76,134,9,0.11111099999999999,0.0,2.55555,1.44016,1.44444,0.5443319999999999,48.9259,41.8889,63.1111,41.7778,-21.1111,42.5556,-21.4444,63.1111,0.341111,-2.08691,1
2070,119,115,9,0.0,0.11111099999999999,2.44444,1.57292,5.0,2.9363599999999996,7.555560000000001,3.55556,12.8889,6.22222,-12.0,16.0,-4.0,12.8889,0.767235,-2.39099,2
2071,152,155,9,0.0,0.0,0.5,0.611111,10.7778,131.80700000000002,7.2963,5.33333,11.0,5.55556,-5.88889,11.1111,-5.22222,11.0,0.5,-2.11557,6
2072,220,149,9,0.0,0.0,0.11111099999999999,0.17213299999999998,0.11111099999999999,0.17213299999999998,0.037037,0.0,0.11111099999999999,0.0,-0.11111099999999999,0.22222199999999998,-0.11111099999999999,0.11111099999999999,0.11111099999999999,-2.0944,6
